"Department","Cost","Travel Class","Ticket Single or Return","Airline","Travel Date","Origin ICAO","Origin Name","Origin Municipality","Origin Region","Origin Country","Origin Latitude","Origin Longitude","Destination ICAO","Destination Name","Destination Region","Destination Country","Destination Latitude","Destination Longitude","Distance"
"Orange Department",89.60,"Economy","Single","British Midland",2011-11-20,"EIDW","Dublin Airport","Dublin","County Dublin","Ireland",53.421299,-6.27007,"EGLL","London Heathrow Airport","England","United Kingdom",51.4706,-0.461941,449
"Orange Department",99.10,"Economy","Single","Delta",2011-11-20,"KDCA","Ronald Reagan Washington National Airport","Washington","District of Columbia","United States",38.8521,-77.037697,"KJFK","John F Kennedy International Airport","New York","United States",40.63980103,-73.77890015,342
"Orange Department",222.90,"Economy","Single","United Airlines",2011-11-20,"KIAD","Washington Dulles International Airport","Washington","District of Columbia","United States",38.94449997,-77.45580292,"CYOW","Ottawa Macdonald-Cartier International Airport","Ontario","Canada",45.3224983215332,-75.6691970825195,724
"Yellow Department",251.63,"Economy","Single","Flybe",2011-11-20,"EGPB","Sumburgh Airport","Lerwick","Scotland","United Kingdom",59.8788986206055,-1.29556000232697,"EGTE","Exeter International Airport","England","United Kingdom",50.7344017028809,-3.41388988494873,1025
"Orange Department",256.20,"Economy","Return","Aeromexico",2011-11-20,"MMMX","Licenciado Benito Juarez International Airport","Mexico City","Distrito Federal","Mexico",19.4363,-99.072098,"MMGL","Don Miguel Hidalgo Y Costilla International Airport","Jalisco","Mexico",20.5217990875244,-103.310997009277,459
"Orange Department",2429.23,"Economy","Return","British Airways",2011-11-20,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"MMMX","Licenciado Benito Juarez International Airport","Distrito Federal","Mexico",19.4363,-99.072098,8904
"Orange Department",2429.23,"Economy","Return","British Airways",2011-11-20,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"MMMX","Licenciado Benito Juarez International Airport","Distrito Federal","Mexico",19.4363,-99.072098,8904
"Orange Department",1010.63,"Business","Return","British Airways",2011-11-21,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LLBG","Ben Gurion International Airport","Central District","Israel",32.0113983154297,34.8866996765137,3589
"Orange Department",1010.63,"Business","Return","British Airways",2011-11-21,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LLBG","Ben Gurion International Airport","Central District","Israel",32.0113983154297,34.8866996765137,3589
"Purple Department",267.40,"Economy","Return","Iberia",2011-11-22,"GCLP","Gran Canaria Airport","Gran Canaria Island","Canary Islands","Spain",27.9319000244141,-15.3865995407104,"EGLL","London Heathrow Airport","England","United Kingdom",51.4706,-0.461941,2899
"Orange Department",331.90,"Business","Single","Air Canada",2011-11-22,"KEWR","Newark Liberty International Airport","Newark","New Jersey","United States",40.6925010681152,-74.168701171875,"CYYZ","Lester B. Pearson International Airport","Ontario","Canada",43.6772003174,-79.6305999756,559
"Orange Department",1265.30,"Business","Single","Transaero ",2011-11-22,"CYYZ","Lester B. Pearson International Airport","Toronto","Ontario","Canada",43.6772003174,-79.6305999756,"UUEE","Sheremetyevo International Airport","Moscow Oblast","Russia",55.972599,37.4146,7467
"Orange Department",1265.30,"Business","Single","Transaero ",2011-11-22,"CYYZ","Lester B. Pearson International Airport","Toronto","Ontario","Canada",43.6772003174,-79.6305999756,"UUEE","Sheremetyevo International Airport","Moscow Oblast","Russia",55.972599,37.4146,7467
"Orange Department",1595.63,"Business","Return","British Airways",2011-11-22,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LLBG","Ben Gurion International Airport","Central District","Israel",32.0113983154297,34.8866996765137,3589
"Orange Department",1595.63,"Business","Return","British Airways",2011-11-22,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LLBG","Ben Gurion International Airport","Central District","Israel",32.0113983154297,34.8866996765137,3589
"Yellow Department",68.93,"Economy","Return","Easyjet",2011-11-23,"EGGD","Bristol Airport","Bristol","England","United Kingdom",51.382702,-2.71909,"EGNT","Newcastle Airport","England","United Kingdom",55.0374984741211,-1.69166994094849,412
"Orange Department",113.50,"Economy","Single","Air Canada",2011-11-23,"CYOW","Ottawa Macdonald-Cartier International Airport","Ottawa","Ontario","Canada",45.3224983215332,-75.6691970825195,"CYYZ","Lester B. Pearson International Airport","Ontario","Canada",43.6772003174,-79.6305999756,364
"Yellow Department",161.50,"Economy","Return","TAP Air Portugal",2011-11-23,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LPPT","Humberto Delgado Airport (Lisbon Portela Airport)","Lisbon District","Portugal",38.7813,-9.13592,1564
"Yellow Department",83.98,"Economy","Return","Flybe",2011-11-24,"EGNT","Newcastle Airport","Newcastle","England","United Kingdom",55.0374984741211,-1.69166994094849,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,455
"Yellow Department",100.57,"Economy","Return","Flybe",2011-11-24,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGCC","Manchester Airport","England","United Kingdom",53.3536987304688,-2.27495002746582,274
"Yellow Department",145.96,"Economy","Return","Flybe",2011-11-24,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGNT","Newcastle Airport","England","United Kingdom",55.0374984741211,-1.69166994094849,455
"Yellow Department",145.96,"Economy","Return","Flybe",2011-11-24,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGNT","Newcastle Airport","England","United Kingdom",55.0374984741211,-1.69166994094849,455
"Yellow Department",145.96,"Economy","Return","Flybe",2011-11-24,"EGHI","Southampton Airport","Southampton","England","United Kingdom",50.9502983093262,-1.35679996013641,"EGNT","Newcastle Airport","England","United Kingdom",55.0374984741211,-1.69166994094849,455
"Yellow Department",62.93,"Economy","Return","Easyjet",2011-11-25,"EGGD","Bristol Airport","Bristol","England","United Kingdom",51.382702,-2.71909,"EGNT","Newcastle Airport","England","United Kingdom",55.0374984741211,-1.69166994094849,412
"Yellow Department",62.93,"Economy","Return","Easyjet",2011-11-25,"EGGD","Bristol Airport","Bristol","England","United Kingdom",51.382702,-2.71909,"EGNT","Newcastle Airport","England","United Kingdom",55.0374984741211,-1.69166994094849,412
"Orange Department",159.22,"Economy","Return","British Airways",2011-11-25,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGPH","Edinburgh Airport","Scotland","United Kingdom",55.9500007629395,-3.37249994277954,534
"Orange Department",877.60,"Economy","Single","British Airways",2011-11-25,"UUEE","Sheremetyevo International Airport","Moscow","Moscow Oblast","Russia",55.972599,37.4146,"EGLL","London Heathrow Airport","England","United Kingdom",51.4706,-0.461941,2508
"Yellow Department",114.83,"Economy","Single","Flybe",2011-11-26,"EGNT","Newcastle Airport","Newcastle","England","United Kingdom",55.0374984741211,-1.69166994094849,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,455
"Yellow Department",1225.23,"Economy","Return","British Airways",2011-11-28,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"ZSPD","Shanghai Pudong International Airport","Shanghai Municipality","China",31.1434001922607,121.805000305176,9241
"Yellow Department",1225.23,"Economy","Return","British Airways",2011-11-28,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"ZSPD","Shanghai Pudong International Airport","Shanghai Municipality","China",31.1434001922607,121.805000305176,9241
"Yellow Department",1225.23,"Economy","Return","British Airways",2011-11-28,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"ZSPD","Shanghai Pudong International Airport","Shanghai Municipality","China",31.1434001922607,121.805000305176,9241
"Yellow Department",1225.23,"Economy","Return","British Airways",2011-11-28,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"ZSPD","Shanghai Pudong International Airport","Shanghai Municipality","China",31.1434001922607,121.805000305176,9241
"Orange Department",3063.43,"Business","Return","South African Airways",2011-11-28,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"FALE","King Shaka International Airport","Kwazulu-Natal","South Africa",-29.6144444444,31.1197222222,9531
"Orange Department",3063.43,"Business","Return","South African Airways",2011-11-28,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"FALE","King Shaka International Airport","Kwazulu-Natal","South Africa",-29.6144444444,31.1197222222,9531
"Orange Department",111.20,"Economy","Return","British Airways",2011-11-29,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"LSGG","Geneva Cointrin International Airport","Canton of Geneva","Switzerland",46.2380981445313,6.10895013809204,754
"Yellow Department",178.22,"Economy","Return","Flybe",2011-11-29,"EGAC","George Best Belfast City Airport","Belfast","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,508
"Yellow Department",182.24,"Economy","Return","Flybe",2011-11-29,"EGPF","Glasgow International Airport","Glasgow","Scotland","United Kingdom",55.8718986511,-4.43306016922,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,584
"Purple Department",215.10,"Economy","Return","Iberia",2011-11-29,"GCLP","Gran Canaria Airport","Gran Canaria Island","Canary Islands","Spain",27.9319000244141,-15.3865995407104,"LEMD","Adolfo Suárez Madrid–Barajas Airport","Madrid","Spain",40.471926,-3.56264,1765
"Yellow Department",221.00,"Economy","Return","Norwegian",2011-11-29,"EGKK","London Gatwick Airport","London","England","United Kingdom",51.148102,-0.190278,"EKCH","Copenhagen Kastrup Airport","Capital Region","Denmark",55.617900848389,12.656000137329,984
"Orange Department",346.10,"Economy","Return","Lot Polish Airlines",2011-11-29,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EPWA","Warsaw Chopin Airport","Masovia","Poland",52.1656990051,20.9671001434,1470
"Purple Department",103.30,"Economy","Return","British Airways",2011-11-30,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"ESGG","Gothenburg-Landvetter Airport","Västra Götalands län","Sweden",57.662799835205,12.279800415039,1069
"Orange Department",140.80,"Economy","Return","British Airways",2011-11-30,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EBBR","Brussels Airport","Brussels-Capital Region","Belgium",50.9014015198,4.48443984985,350
"Yellow Department",72.00,"Economy","Return","Flybe",2011-12-01,"EGPE","Inverness Airport","Inverness","Scotland","United Kingdom",57.5424995422363,-4.0475001335144,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,753
"Orange Department",95.30,"Economy","Return","British Airways",2011-12-01,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGCC","Manchester Airport","England","United Kingdom",53.3536987304688,-2.27495002746582,243
"Yellow Department",127.97,"Economy","Return","Flybe",2011-12-01,"EGPE","Inverness Airport","Inverness","Scotland","United Kingdom",57.5424995422363,-4.0475001335144,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,753
"Yellow Department",4012.33,"Business","Return","Singapore Airlines",2011-12-01,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"WSSS","Singapore Changi Airport","South East","Singapore",1.35019,103.994003,10883
"Yellow Department",4012.33,"Business","Return","Singapore Airlines",2011-12-01,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"WSSS","Singapore Changi Airport","South East","Singapore",1.35019,103.994003,10883
"Orange Department",101.30,"Economy","Return","British Airways",2011-12-03,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGCC","Manchester Airport","England","United Kingdom",53.3536987304688,-2.27495002746582,243
"Orange Department",101.30,"Economy","Return","British Airways",2011-12-03,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGCC","Manchester Airport","England","United Kingdom",53.3536987304688,-2.27495002746582,243
"Yellow Department",132.98,"Economy","Return","Flybe",2011-12-03,"EGNT","Newcastle Airport","Newcastle","England","United Kingdom",55.0374984741211,-1.69166994094849,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,455
"Yellow Department",155.00,"Economy","Return","China Eastern Airlines",2011-12-05,"ZSPD","Shanghai Pudong International Airport","Shanghai","Shanghai Municipality","China",31.1434001922607,121.805000305176,"VHHH","Hong Kong International Airport","(unassigned)","Hong Kong",22.308901,113.915001,1256
"Yellow Department",174.92,"Economy","Return","Flybe",2011-12-05,"EGPO","Stornoway Airport","Stornoway","Scotland","United Kingdom",58.2155990600586,-6.33111000061035,"EGPF","Glasgow International Airport","Scotland","United Kingdom",55.8718986511,-4.43306016922,285
"Yellow Department",25.98,"Economy","Return","Flybe",2011-12-06,"EGPO","Stornoway Airport","Stornoway","Scotland","United Kingdom",58.2155990600586,-6.33111000061035,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,869
"Orange Department",95.30,"Economy","Return","British Airways",2011-12-06,"EGLL","London Heathrow Airport","London","England","United Kingdom",51.4706,-0.461941,"EGCC","Manchester Airport","England","United Kingdom",53.3536987304688,-2.27495002746582,243
"Yellow Department",178.22,"Economy","Return","Flybe",2011-12-06,"EGAC","George Best Belfast City Airport","Belfast","Northern Ireland","United Kingdom",54.6180992126465,-5.87249994277954,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,508
"Yellow Department",320.12,"Economy","Return","Flybe",2011-12-06,"EGPO","Stornoway Airport","Stornoway","Scotland","United Kingdom",58.2155990600586,-6.33111000061035,"EGHI","Southampton Airport","England","United Kingdom",50.9502983093262,-1.35679996013641,869
